Price,Close,High,Low,Open,Volume
Ticker,CDW,CDW,CDW,CDW,CDW
Date,,,,,
2024-01-02,218.18258666992188,223.84799338499752,217.3026194311517,223.63047203727538,999700
2024-01-03,214.8505859375,217.94529415312556,214.84068900248195,217.61902720693556,795400
2024-01-04,212.65562438964844,214.54409852901279,212.56664248866284,214.17825890252928,911400
2024-01-05,211.62733459472656,213.02144469630048,210.74736727772873,212.09203796191787,1080000
2024-01-08,215.75033569335938,216.13593899590265,210.32221373898128,211.63722374170356,966100
2024-01-09,215.7206573486328,215.79975739521618,212.6061703342182,213.3674950816407,881900
2024-01-10,217.78712463378906,218.49901001331534,215.67124727986166,215.67124727986166,985200
2024-01-11,218.67697143554688,218.89449280396835,216.33369088739718,217.78712226421695,522800
2024-01-12,216.6698455810547,220.30837233628506,216.08649970271117,219.55692942756596,779600
2024-01-16,218.23202514648438,218.58796779697593,215.22628385638018,216.21501176476883,567600
2024-01-17,216.60064697265625,217.9650813332972,216.26446799170597,217.65857807175317,526500
2024-01-18,222.4934539794922,222.73075412364093,217.35207155060127,217.717896071888,731000
2024-01-19,223.90733337402344,224.45112166538163,222.26604139153378,223.19544805840843,615900
2024-01-22,224.35226440429688,225.7068168779795,224.0754217832054,224.9356102782545,563600
2024-01-23,222.2759246826172,225.42996920956742,221.9793032847201,225.38052979545276,586500
2024-01-24,223.77880859375,225.50908258248694,222.11773771943072,222.997705030231,575300
2024-01-25,226.4088134765625,226.9328380710255,225.04436410927877,225.42996739740798,696600
2024-01-26,227.10093688964844,227.19980063764103,225.45964478769264,226.41871215529378,641500
2024-01-29,226.5274658203125,226.78452966127904,224.06552774365733,226.487923339699,532900
2024-01-30,227.62493896484375,229.19701270929534,226.53733223716563,227.05147497086713,625900
2024-01-31,224.16441345214844,227.67440087084097,223.5118493510703,226.89329730194058,1083100
2024-02-01,227.48654174804688,227.5953024323302,222.8395231307266,224.9949429451514,651100
2024-02-02,230.03744506835938,230.82843043402852,225.47940868274594,226.11219395792304,697500
2024-02-05,228.12921142578125,229.32557896604848,226.59667998014027,228.57413601663387,599700
2024-02-06,227.90179443359375,229.20692258046984,226.80430579619025,228.24785525378428,761100
2024-02-07,234.92176818847656,244.83870837211495,231.0558382628436,232.19286937659857,2023700
2024-02-08,241.2100830078125,242.00105331703023,234.39774787515236,234.92177249406535,1089400
2024-02-09,242.46575927734375,242.6437381595847,238.76792627295427,241.54624949393946,884800
2024-02-12,239.27215576171875,243.26660990566862,239.064516261093,242.18890009765428,690200
2024-02-13,234.79324340820312,236.08847469660992,232.39062648171748,234.08135802900682,986400
2024-02-14,236.7805633544922,238.00659143396524,233.9132583570619,236.4839419544981,970200
2024-02-15,240.01373291015625,240.76516079306833,237.6111310026028,237.6407916370077,520600
2024-02-16,238.64926147460938,241.35838150032964,237.8286154622183,240.8640175232356,859700
2024-02-20,239.06451416015625,239.73685698251086,235.6731846784677,236.90909456306974,641400
2024-02-21,238.61959838867188,238.9953198351722,236.12801483223407,238.461398296799,534300
2024-02-22,244.76950073242188,245.2836435156026,241.56603167495354,241.763774257164,698600
2024-02-23,244.93801879882812,245.86975905658952,243.2034004837489,244.87854859082998,463400
2024-02-26,244.06573486328125,245.99859213661082,243.1141813401054,244.96773996572523,449700
2024-02-27,242.1229705810547,244.3234588966428,241.43903297963263,244.3234588966428,407600
2024-02-28,242.75735473632812,243.74856518549888,241.33991592918494,241.55798343797622,399100
2024-02-29,244.04592895507812,245.29484866392013,241.84544056949625,244.47214218420518,809600
2024-03-01,245.14617919921875,246.67263665881683,244.08557674297046,244.93801834693787,691100
2024-03-04,244.50186157226562,246.41490546229915,243.44127433503732,245.50297860689588,742000
2024-03-05,242.8168182373047,244.24416366463802,241.58771186939634,243.17365459413801,688600
2024-03-06,245.01730346679688,246.69245147826962,243.4511892053215,244.59107512601793,553400
2024-03-07,246.1571807861328,247.30698845053303,245.0965935501914,246.067975482344,472700
2024-03-08,245.77061462402344,247.6737367690791,245.61201733076788,246.30587670759337,620200
2024-03-11,245.76072692871094,247.0493035676704,243.14393188675444,244.0459370464932,525000
2024-03-12,247.6737518310547,248.42708145749626,245.29485278623284,246.84113867783418,626200
2024-03-13,246.4446563720703,248.18918130042056,245.43361748903942,247.75304628716526,645100
2024-03-14,244.31353759765625,247.07902311109743,243.53048802868898,246.44464905374718,482400
2024-03-15,243.35206604003906,245.22545313863455,242.61858000519823,243.5701335435514,1531800
2024-03-18,242.8663787841797,246.19684636527276,242.68795304563102,244.66046720552774,676400
2024-03-19,245.82017517089844,246.15718307145383,242.68794672831615,243.01504796991526,815600
2024-03-20,248.5955810546875,248.87311876755405,244.78933659994246,245.1858147255601,611900
2024-03-21,252.57032775878906,252.87760057276273,250.33019762734335,250.81588105923555,688900
2024-03-22,253.4227752685547,254.15627645029164,252.16393375553014,253.15514421074005,516300
2024-03-25,251.6187744140625,252.45138754768658,250.69694084673728,252.29279024851888,422300
2024-03-26,251.88636779785156,254.8104504126248,251.70795719575847,251.72778563754756,486900
2024-03-27,255.60342407226562,255.74220804961294,253.28399533838132,253.89854095385394,502900
2024-03-28,253.53179931640625,257.1001628684051,253.35338870114163,255.6232690264792,772300
2024-04-01,250.83570861816406,254.67168813659347,250.71676820663782,253.54170885308173,447800
2024-04-02,249.41827392578125,249.91387911809912,248.0603054140546,248.59556749157318,477400
2024-04-03,253.511962890625,254.31485600804643,248.49644075717194,248.49644075717194,479400
2024-04-04,250.3202667236328,261.0550771261003,250.11212101031094,259.06273455056896,658000
2024-04-05,252.94699096679688,254.18600399898293,250.31036760438394,251.54938063657,984400
2024-04-08,252.02516174316406,255.06816993775186,251.82692267953695,253.2641747966725,555500
2024-04-09,252.0152587890625,254.16619879128953,249.23986648346207,253.27410030484407,515600
2024-04-10,245.10650634765625,248.2189063967092,244.87853219070755,247.80259984393186,681100
2024-04-11,245.82017517089844,247.13848679625116,244.5018635455457,246.00850756375885,658200
2024-04-12,240.77491760253906,245.62193576716282,240.4379097024665,243.01504762173138,847800
2024-04-15,239.2583770751953,244.38293315424636,237.92023695242264,244.1053954453954,728700
2024-04-16,237.90040588378906,242.5591069266727,237.44445756342424,239.95221869944257,651700
2024-04-17,234.6988067626953,239.1493470829772,234.2924068523925,239.1493470829772,956500
2024-04-18,233.6282958984375,236.195527288506,233.19216088822168,235.4124777017428,411100
2024-04-19,233.7075958251953,235.2836167914483,232.3892841279005,233.58865541254858,593200
2024-04-22,235.55123901367188,237.2759505557442,232.67673490155505,234.74836100906472,526000
2024-04-23,238.35635375976562,239.30790722469425,235.75938748608874,235.83867100427477,478000
2024-04-24,238.57443237304688,240.17028171385357,237.54356509251554,238.51496216929897,450700
2024-04-25,241.28042602539062,242.40049858141182,236.45323637188878,238.1779327328617,753400
2024-04-26,240.13063049316406,242.27164862661917,239.97204832098535,240.29913444931506,424600
2024-04-29,243.77828979492188,243.85758844240243,240.5964977351971,240.5964977351971,531000
2024-04-30,239.73414611816406,245.93911772989605,239.6845825736085,243.75845789148357,938900
2024-05-01,212.72366333007812,224.72722181028442,211.56394898368373,222.03112832775943,2422000
2024-05-02,216.4902801513672,219.09715337582287,211.16746969755005,214.8646956023081,1265500
2024-05-03,217.63015747070312,221.23816279576715,216.1730769428243,218.05638581627966,805700
2024-05-06,219.87030029296875,220.58395787310482,217.76892394007345,218.1554953947878,675100
2024-05-07,218.7403106689453,221.70403530272966,218.06629483565894,220.33616006795674,766500
2024-05-08,218.38348388671875,219.80090750730733,217.98699064955827,218.7403051131574,753700
2024-05-09,221.01019287109375,221.33729413103868,218.47269656631372,218.95838000180413,713000
2024-05-10,220.50466918945312,222.1302536179858,219.53327212112407,221.69411862806993,676700
2024-05-13,220.09828186035156,221.49589221469478,219.31521714068222,221.49589221469478,456000
2024-05-14,219.6324005126953,222.40779263571432,218.46276438510242,221.57516441153942,605800
2024-05-15,221.47605895996094,222.70515020260996,220.24695259264115,220.4352849926395,648900
2024-05-16,222.16989135742188,223.02233287919137,221.02008370021284,221.97165230868546,731000
2024-05-17,221.67430114746094,223.47831139956492,221.0894906205498,222.12034281841568,1299300
2024-05-20,226.23388671875,226.57089465399315,221.238177400615,221.74370442815143,827700
2024-05-21,228.35507202148438,228.91014746255652,225.20301487443695,225.50038103920315,973300
2024-05-22,234.1932830810547,234.45099233757432,229.37599998065045,229.37599998065045,1156000
2024-05-23,230.13851928710938,236.49895057008325,229.60184889370774,235.7734674310404,908000
2024-05-24,229.63165283203125,232.05657189831066,229.48258615355658,231.31120817700986,556700
2024-05-28,223.807861328125,229.08503367870708,223.19169888100248,227.64400028476356,840200
2024-05-29,219.34564208984375,223.05258007616763,218.92822506211385,222.34696241587187,1347000
2024-05-30,221.46246337890625,222.73454957278346,218.49095640679377,218.8984103793671,861100
2024-05-31,222.23764038085938,223.2612720028266,218.808970325229,221.1046881407955,1426100
2024-06-03,222.10845947265625,223.1320911183915,217.9741716652313,222.13827280878726,826600
2024-06-04,220.5382080078125,221.83017474526474,219.97172433533262,220.3891261739933,584300
2024-06-05,221.55191040039062,222.02895411154725,219.69347499795992,220.87612122294823,839300
2024-06-06,220.43882751464844,222.10845008977225,219.8624110996928,221.55189912175544,949500
2024-06-07,222.85382080078125,224.0861457861396,221.21401150894565,221.8898158377074,819800
2024-06-10,222.5159149169922,222.7544367720718,220.26989098173263,221.2736420218226,611900
2024-06-11,222.97308349609375,223.0525907830748,220.51835098173717,222.33704036470974,637500
2024-06-12,224.90109252929688,225.15947983751818,222.20783816565879,224.6824512821618,716500
2024-06-13,223.70849609375,224.04639066222867,221.75067291100126,223.1817736298088,557500
2024-06-14,221.81031799316406,223.10228486958448,219.6934800738327,222.2078392638483,578000
2024-06-17,224.95077514648438,226.24272678696965,221.8103057226305,222.20782697132384,809100
2024-06-18,229.12481689453125,229.53228604553277,225.13959572284537,225.4675575884468,1255200
2024-06-20,230.4962615966797,231.08262589464897,228.2701184011411,229.44281666815328,849600
2024-06-21,234.03427124023438,234.45167309635772,229.69127506291412,233.09013174660163,2325200
2024-06-24,230.17825317382812,234.9883300249466,230.0391192207615,232.33483702859243,707300
2024-06-25,223.23146057128906,230.4267104863288,223.01281933323096,230.4267104863288,1109400
2024-06-26,221.75067138671875,223.65880061052485,220.04130278038895,222.9829963137497,1062800
2024-06-27,222.67491149902344,223.42027517591356,220.9357295862798,220.99535625411696,1164300
2024-06-28,222.45628356933594,224.49361410749162,222.11838898842217,223.01281938836186,2054200
2024-07-01,217.8350372314453,223.40041065436344,216.8710322600831,223.03270273324355,935300
2024-07-02,217.7654571533203,218.08348628258184,215.75795514159526,217.3083092355863,971700
2024-07-03,216.76170349121094,218.63008669156793,215.22128213971214,218.2623636198075,646100
2024-07-05,214.962890625,216.5629386149502,213.23364140985126,216.22504404923725,753700
2024-07-08,215.5293731689453,216.58281815676335,213.28334923575713,215.26105314225026,1017500
2024-07-09,213.47216796875,215.5691251303316,212.88581882743836,215.20140205766657,969800
2024-07-10,217.51699829101562,217.61638618306475,212.31933302346704,213.86968708686868,1166800
2024-07-11,222.43641662597656,222.88363182293892,217.4076833476788,217.64620519614178,1006100
2024-07-12,227.0874786376953,228.588138792243,222.6451096805098,223.60911463230394,939400
2024-07-15,231.33108520507812,232.77211867770842,227.29618541592785,227.91234789669556,824900
2024-07-16,238.3573760986328,239.76859625699967,231.3310886424745,231.3310886424745,1025400
2024-07-17,235.51504516601562,237.69150956470048,235.03801665099772,235.8728203433948,1041600
2024-07-18,232.2553253173828,237.99959367146835,231.0130524870968,235.05790010145046,610500
2024-07-19,227.4253692626953,233.81562862418608,226.87876618131378,233.27895826629754,645200
2024-07-22,231.08262634277344,231.41058818870857,227.93222427447094,229.41300377841853,512200
2024-07-23,228.72727966308594,230.78449085886018,228.5384669209469,229.34345733165364,417900
2024-07-24,227.79310607910156,229.21425901198035,225.0203444464545,228.12105278325492,1007200
2024-07-25,227.2067413330078,231.71868503498789,227.04774192549385,229.17451254119356,642200
2024-07-26,228.31980895996094,230.08880422208614,225.75575606931068,228.80677019452952,988600
